,PERSON_ID,FIRST_NAME,LAST_NAME,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,FROM_YEAR,TO_YEAR,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG,HEIGHT_DEC
357,1630541,Moses,Moody,2002-05-31T00:00:00,Arkansas,USA,Arkansas/USA,6-5,211.0,1,4.0,Guard,Active,Warriors,GSW,Golden State,2021.0,2022.0,Y,Y,2021,1,14,N,6.417
358,1629875,Xavier,Moon,1995-01-02T00:00:00,Morehead State,USA,Morehead State/USA,6-0,165.0,1,15.0,Guard,Active,Clippers,LAC,LA,2021.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.0
359,1631111,Wendell,Moore Jr.,2001-09-18T00:00:00,Duke,USA,Duke/USA,6-5,215.0,0,7.0,Guard,Active,Timberwolves,MIN,Minnesota,2022.0,2022.0,Y,Y,2022,1,26,N,6.417
360,1629630,Ja,Morant,1999-08-10T00:00:00,Murray State,USA,Murray State/USA,6-2,174.0,3,12.0,Guard,Active,Grizzlies,MEM,Memphis,2019.0,2022.0,Y,Y,2019,1,2,N,6.167
361,202693,Markieff,Morris,1989-09-02T00:00:00,Kansas,USA,Kansas/USA,6-9,245.0,11,13.0,Forward,Active,Mavericks,DAL,Dallas,2011.0,2022.0,Y,Y,2011,1,13,N,6.75
362,1628420,Monte,Morris,1995-06-27T00:00:00,Iowa State,USA,Iowa State/USA,6-2,183.0,5,22.0,Guard,Active,Wizards,WAS,Washington,2017.0,2022.0,Y,Y,2017,2,51,N,6.167
363,202694,Marcus,Morris Sr.,1989-09-02T00:00:00,Kansas,USA,Kansas/USA,6-8,218.0,11,8.0,Forward,Active,Clippers,LAC,LA,2011.0,2022.0,Y,Y,2011,1,14,N,6.667
364,1628539,Mychal,Mulder,1994-06-12T00:00:00,Kentucky,Canada,Kentucky/Canada,6-3,195.0,4,12.0,Guard,Inactive,Heat,MIA,Miami,2019.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.25
365,1630530,Trey,Murphy III,2000-06-18T00:00:00,Virginia,USA,Virginia/USA,6-8,206.0,1,25.0,Forward,Active,Pelicans,NOP,New Orleans,2021.0,2022.0,Y,Y,2021,1,17,N,6.667
366,1627749,Dejounte,Murray,1996-09-19T00:00:00,Washington,USA,Washington/USA,6-5,180.0,5,5.0,Guard,Active,Hawks,ATL,Atlanta,2016.0,2022.0,Y,Y,2016,1,29,N,6.417
367,1627750,Jamal,Murray,1997-02-23T00:00:00,Kentucky,Canada,Kentucky/Canada,6-4,215.0,5,27.0,Guard,Active,Nuggets,DEN,Denver,2016.0,2022.0,Y,Y,2016,1,7,N,6.333
368,1631099,Keegan,Murray,2000-08-19T00:00:00,Iowa,USA,Iowa/USA,6-8,225.0,0,13.0,Forward,Active,Kings,SAC,Sacramento,2022.0,2022.0,Y,Y,2022,1,4,N,6.667
369,203488,Mike,Muscala,1991-07-01T00:00:00,Bucknell,USA,Bucknell/USA,6-11,240.0,9,57.0,Forward-Center,Active,Celtics,BOS,Boston,2013.0,2022.0,Y,Y,2013,2,44,N,6.917
370,1629004,Svi,Mykhailiuk,1997-06-10T00:00:00,Kansas,Ukraine,Kansas/Ukraine,6-7,205.0,4,17.0,Guard-Forward,Active,Hornets,CHA,Charlotte,2018.0,2022.0,Y,Y,2018,2,47,N,6.583
371,1626204,Larry,Nance Jr.,1993-01-01T00:00:00,Wyoming,USA,Wyoming/USA,6-8,245.0,7,22.0,Forward-Center,Active,Pelicans,NOP,New Orleans,2015.0,2022.0,Y,Y,2015,1,27,N,6.667
372,1629614,Andrew,Nembhard,2000-01-16T00:00:00,Gonzaga,Canada,Gonzaga/Canada,6-3,191.0,0,2.0,Guard-Forward,Active,Pacers,IND,Indiana,2022.0,2022.0,Y,Y,2022,2,31,N,6.25
373,1630612,RJ,Nembhard Jr.,1999-03-22T00:00:00,Texas Christian,USA,TCU/USA,6-4,200.0,2,5.0,Guard,Inactive,Cavaliers,CLE,Cleveland,2021.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.333
374,1630174,Aaron,Nesmith,1999-10-16T00:00:00,Vanderbilt,USA,Vanderbilt/USA,6-5,215.0,2,23.0,Guard-Forward,Active,Pacers,IND,Indiana,2020.0,2022.0,Y,Y,2020,1,14,N,6.417
375,203526,Raul,Neto,1992-05-19T00:00:00,Murcia,Brazil,Murcia/Brazil,6-2,180.0,7,19.0,Guard,Active,Cavaliers,CLE,Cleveland,2015.0,2022.0,Y,Y,2013,2,47,N,6.167
376,1627777,Georges,Niang,1993-06-17T00:00:00,Iowa State,USA,Iowa State/USA,6-7,230.0,6,20.0,Forward,Active,76ers,PHI,Philadelphia,2016.0,2022.0,Y,Y,2016,2,50,N,6.583
377,1630227,Daishen,Nix,2002-02-13T00:00:00,NBA G League Ignite,USA,NBA G League Ignite/USA,6-4,226.0,1,15.0,Guard,Active,Rockets,HOU,Houston,2021.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.333
378,1630192,Zeke,Nnaji,2001-01-09T00:00:00,Arizona,USA,Arizona/USA,6-9,240.0,2,22.0,Forward-Center,Active,Nuggets,DEN,Denver,2020.0,2022.0,Y,Y,2020,1,22,N,6.75
379,203457,Nerlens,Noel,1994-04-10T00:00:00,Kentucky,USA,Kentucky/USA,6-10,220.0,8,0.0,Center-Forward,Active,Nets,BKN,Brooklyn,2013.0,2022.0,Y,Y,2013,1,6,N,6.833
380,1629669,Jaylen,Nowell,1999-07-09T00:00:00,Washington,USA,Washington/USA,6-4,201.0,3,4.0,Guard,Active,Timberwolves,MIN,Minnesota,2019.0,2022.0,Y,Y,2019,2,43,N,6.333
381,1628373,Frank,Ntilikina,1998-07-28T00:00:00,Strasbourg IG,France,Strasbourg IG/France,6-4,200.0,5,21.0,Guard,Active,Mavericks,DAL,Dallas,2017.0,2022.0,Y,Y,2017,1,8,N,6.333
382,1629134,Kendrick,Nunn,1995-08-03T00:00:00,Oakland,USA,Oakland/USA,6-3,190.0,2,12.0,Guard,Active,Wizards,WAS,Washington,2018.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.25
383,203994,Jusuf,Nurkic,1994-08-23T00:00:00,Cedevita,Bosnia and Herzegovina,Cedevita/Bosnia and Herzegovina,7-0,290.0,8,27.0,Center,Active,Trail Blazers,POR,Portland,2014.0,2022.0,Y,Y,2014,1,16,N,7.0
384,1628021,David,Nwaba,1993-01-14T00:00:00,Cal Poly,USA,Cal Poly/USA,6-5,219.0,7,2.0,Guard-Forward,Inactive,Rockets,HOU,Houston,2016.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.417
385,1629670,Jordan,Nwora,1998-09-09T00:00:00,Louisville,USA,Louisville/USA,6-9,225.0,2,13.0,Forward,Active,Pacers,IND,Indiana,2020.0,2022.0,Y,Y,2020,2,45,N,6.75
386,1626220,Royce,O'Neale,1993-06-05T00:00:00,Baylor,USA,Baylor/USA,6-6,226.0,5,0.0,Forward,Active,Nets,BKN,Brooklyn,2017.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.5
387,1629643,Chuma,Okeke,1998-08-18T00:00:00,Auburn,USA,Auburn/USA,6-8,229.0,2,3.0,Forward,Active,Magic,ORL,Orlando,2020.0,2022.0,Y,Y,2019,1,16,N,6.667
388,1629006,Josh,Okogie,1998-09-01T00:00:00,Georgia Tech,Nigeria,Georgia Tech/Nigeria,6-4,213.0,4,2.0,Guard,Active,Suns,PHX,Phoenix,2018.0,2022.0,Y,Y,2018,1,20,N,6.333
389,1630168,Onyeka,Okongwu,2000-12-11T00:00:00,Southern California,USA,Southern California/USA,6-9,240.0,2,17.0,Forward-Center,Active,Hawks,ATL,Atlanta,2020.0,2022.0,Y,Y,2020,1,6,N,6.75
390,1630171,Isaac,Okoro,2001-01-26T00:00:00,Auburn,USA,Auburn/USA,6-5,225.0,2,35.0,Forward-Guard,Active,Cavaliers,CLE,Cleveland,2020.0,2022.0,Y,Y,2020,1,5,N,6.417
391,1629644,KZ,Okpala,1999-04-28T00:00:00,Stanford,USA,Stanford/USA,6-8,215.0,3,,Forward-Guard,Inactive,,,,2019.0,2022.0,Y,Y,2019,2,32,N,6.667
392,203506,Victor,Oladipo,1992-05-04T00:00:00,Indiana,USA,Indiana/USA,6-3,213.0,9,4.0,Guard,Active,Heat,MIA,Miami,2013.0,2022.0,Y,Y,2013,1,2,N,6.25
393,203482,Kelly,Olynyk,1991-04-19T00:00:00,Gonzaga,Canada,Gonzaga/Canada,6-11,240.0,9,41.0,Forward-Center,Active,Jazz,UTA,Utah,2013.0,2022.0,Y,Y,2013,1,13,N,6.917
394,1630647,Eugene,Omoruyi,1997-02-14T00:00:00,Oregon,Nigeria,Oregon/Nigeria,6-6,235.0,1,97.0,Forward,Active,Pistons,DET,Detroit,2021.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.5
395,1626224,Cedi,Osman,1995-04-08T00:00:00,Anadolu Efes,Turkey,Anadolu Efes/Turkey,6-7,230.0,5,16.0,Forward,Active,Cavaliers,CLE,Cleveland,2017.0,2022.0,Y,Y,2015,2,31,N,6.583
396,1626162,Kelly,Oubre Jr.,1995-12-09T00:00:00,Kansas,USA,Kansas/USA,6-6,203.0,7,12.0,Forward-Guard,Active,Hornets,CHA,Charlotte,2015.0,2022.0,Y,Y,2015,1,15,N,6.5
397,1629672,Eric,Paschall,1996-11-04T00:00:00,Villanova,USA,Villanova/USA,6-6,255.0,4,0.0,Forward,Inactive,Jazz,UTA,Utah,2019.0,2021.0,Y,Y,2019,2,41,N,6.5
398,101108,Chris,Paul,1985-05-06T00:00:00,Wake Forest,USA,Wake Forest/USA,6-0,175.0,17,3.0,Guard,Active,Suns,PHX,Phoenix,2005.0,2022.0,Y,Y,2005,1,4,Y,6.0
399,1626166,Cameron,Payne,1994-08-08T00:00:00,Murray State,USA,Murray State/USA,6-1,183.0,7,15.0,Guard,Active,Suns,PHX,Phoenix,2015.0,2022.0,Y,Y,2015,1,14,N,6.083
400,1627780,Gary,Payton II,1992-12-01T00:00:00,Oregon State,USA,Oregon State/USA,6-2,195.0,6,8.0,Guard,Active,Warriors,GSW,Golden State,2016.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.167
401,1630691,Jamorko,Pickett,1997-12-24T00:00:00,Georgetown,USA,Georgetown/USA,6-9,206.0,2,24.0,Forward,Inactive,Pistons,DET,Detroit,2021.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.75
402,1629033,Theo,Pinson,1995-11-05T00:00:00,North Carolina,USA,North Carolina/USA,6-7,212.0,4,1.0,Guard-Forward,Active,Mavericks,DAL,Dallas,2018.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.583
403,1630590,Scotty,Pippen Jr.,2000-11-10T00:00:00,Vanderbilt,USA,Vanderbilt/USA,6-1,170.0,0,14.0,Guard,Active,Lakers,LAL,Los Angeles,2022.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.083
404,203486,Mason,Plumlee,1990-03-05T00:00:00,Duke,USA,Duke/USA,7-0,254.0,9,44.0,Forward-Center,Active,Clippers,LAC,LA,2013.0,2022.0,Y,Y,2013,1,22,N,7.0
405,1627751,Jakob,Poeltl,1995-10-15T00:00:00,Utah,Austria,Utah/Austria,7-1,245.0,6,19.0,Center,Active,Raptors,TOR,Toronto,2016.0,2022.0,Y,Y,2016,1,9,N,7.083
406,1630197,Aleksej,Pokusevski,2001-12-26T00:00:00,Olympiacos,Serbia,Olympiacos/Serbia,7-0,210.0,2,17.0,Forward,Active,Thunder,OKC,Oklahoma City,2020.0,2022.0,Y,Y,2020,1,17,N,7.0
407,1629673,Jordan,Poole,1999-06-19T00:00:00,Michigan,USA,Michigan/USA,6-4,194.0,3,3.0,Guard,Active,Warriors,GSW,Golden State,2019.0,2022.0,Y,Y,2019,1,28,N,6.333
408,1629645,Kevin,Porter Jr.,2000-05-04T00:00:00,Southern California,USA,Southern California/USA,6-4,203.0,3,3.0,Guard-Forward,Active,Rockets,HOU,Houston,2019.0,2022.0,Y,Y,2019,1,30,N,6.333
409,1629008,Michael,Porter Jr.,1998-06-29T00:00:00,Missouri,USA,Missouri/USA,6-10,218.0,3,1.0,Forward,Active,Nuggets,DEN,Denver,2018.0,2022.0,Y,Y,2018,1,14,N,6.833
410,203490,Otto,Porter Jr.,1993-06-03T00:00:00,Georgetown,USA,Georgetown/USA,6-8,198.0,9,32.0,Forward,Active,Raptors,TOR,Toronto,2013.0,2022.0,Y,Y,2013,1,3,N,6.667
411,1626171,Bobby,Portis,1995-02-10T00:00:00,Arkansas,USA,Arkansas/USA,6-11,250.0,7,9.0,Forward,Active,Bucks,MIL,Milwaukee,2015.0,2022.0,Y,Y,2015,1,22,N,6.917
412,204001,Kristaps,Porzingis,1995-08-02T00:00:00,Cajasol Sevilla,Latvia,Cajasol Sevilla/Latvia,7-3,240.0,6,6.0,Forward-Center,Active,Wizards,WAS,Washington,2015.0,2022.0,Y,Y,2015,1,4,N,7.25
413,203939,Dwight,Powell,1991-07-20T00:00:00,Stanford,Canada,Stanford/Canada,6-10,240.0,8,7.0,Forward-Center,Active,Mavericks,DAL,Dallas,2014.0,2022.0,Y,Y,2014,2,45,N,6.833
414,1626181,Norman,Powell,1993-05-25T00:00:00,UCLA,USA,UCLA/USA,6-4,215.0,7,24.0,Guard,Active,Clippers,LAC,LA,2015.0,2022.0,Y,Y,2015,2,46,N,6.333
415,1630554,Jason,Preston,1999-08-10T00:00:00,Ohio,USA,Ohio/USA,6-3,181.0,0,17.0,Guard,Active,Clippers,LAC,LA,2021.0,2022.0,Y,Y,2021,2,33,N,6.25
416,1630563,Joshua,Primo,2002-12-24T00:00:00,Alabama,Canada,Alabama/Canada,6-6,189.0,1,,Guard,Inactive,,,,2021.0,2022.0,Y,Y,2021,1,12,N,6.5
417,1627752,Taurean,Prince,1994-03-22T00:00:00,Baylor,USA,Baylor/USA,6-6,218.0,6,12.0,Forward,Active,Timberwolves,MIN,Minnesota,2016.0,2022.0,Y,Y,2016,1,12,N,6.5
418,1630202,Payton,Pritchard,1998-01-28T00:00:00,Oregon,USA,Oregon/USA,6-1,195.0,2,11.0,Guard,Active,Celtics,BOS,Boston,2020.0,2022.0,Y,Y,2020,1,26,N,6.083
419,1629674,Neemias,Queta,1999-07-13T00:00:00,Utah State,Portugal,Utah State/Portugal,7-0,248.0,1,88.0,Center,Active,Kings,SAC,Sacramento,2021.0,2022.0,Y,Y,2021,2,39,N,7.0
420,1630193,Immanuel,Quickley,1999-06-17T00:00:00,Kentucky,USA,Kentucky/USA,6-2,190.0,2,5.0,Guard,Active,Knicks,NYK,New York,2020.0,2022.0,Y,Y,2020,1,25,N,6.167
421,1626184,Chasson,Randle,1993-02-05T00:00:00,Stanford,USA,Stanford/USA,6-2,185.0,5,25.0,Guard,Inactive,Magic,ORL,Orlando,2016.0,2020.0,Y,Y,2015,,,N,6.167
422,203944,Julius,Randle,1994-11-29T00:00:00,Kentucky,USA,Kentucky/USA,6-8,250.0,8,30.0,Forward-Center,Active,Knicks,NYK,New York,2014.0,2022.0,Y,Y,2014,1,7,N,6.667
423,1630559,Austin,Reaves,1998-05-29T00:00:00,Oklahoma,USA,Oklahoma/USA,6-5,197.0,1,15.0,Guard,Active,Lakers,LAL,Los Angeles,2021.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.417
424,1629629,Cam,Reddish,1999-09-01T00:00:00,Duke,USA,Duke/USA,6-7,217.0,3,5.0,Forward-Guard,Active,Trail Blazers,POR,Portland,2019.0,2022.0,Y,Y,2019,1,10,N,6.583
425,1628432,Davon,Reed,1995-06-11T00:00:00,Miami,USA,Miami/USA,6-5,206.0,3,11.0,Guard,Active,Lakers,LAL,Los Angeles,2017.0,2022.0,Y,Y,2017,2,32,N,6.417
426,1630194,Paul,Reed,1999-06-14T00:00:00,DePaul,USA,DePaul/USA,6-9,210.0,2,44.0,Forward,Active,76ers,PHI,Philadelphia,2020.0,2022.0,Y,Y,2020,2,58,N,6.75
427,1629675,Naz,Reid,1999-08-26T00:00:00,Louisiana State,USA,Louisiana State/USA,6-9,264.0,3,11.0,Center-Forward,Active,Timberwolves,MIN,Minnesota,2019.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.75
428,1631197,Jared,Rhoden,1999-08-27T00:00:00,Seton Hall,USA,Seton Hall/USA,6-6,210.0,0,8.0,Guard,Active,Pistons,DET,Detroit,2022.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.5
429,1630208,Nick,Richards,1997-11-29T00:00:00,Kentucky,Jamaica,Kentucky/Jamaica,7-0,245.0,2,4.0,Center,Active,Hornets,CHA,Charlotte,2020.0,2022.0,Y,Y,2020,2,42,N,7.0
430,1626196,Josh,Richardson,1993-09-15T00:00:00,Tennessee,USA,Tennessee/USA,6-6,200.0,7,2.0,Guard,Active,Pelicans,NOP,New Orleans,2015.0,2022.0,Y,Y,2015,2,40,N,6.5
431,203085,Austin,Rivers,1992-08-01T00:00:00,Duke,USA,Duke/USA,6-4,200.0,10,25.0,Guard,Active,Timberwolves,MIN,Minnesota,2012.0,2022.0,Y,Y,2012,1,10,N,6.333
432,1629130,Duncan,Robinson,1994-04-22T00:00:00,Michigan,USA,Michigan/USA,6-7,215.0,4,55.0,Forward,Active,Heat,MIA,Miami,2018.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.583
433,1629010,Jerome,Robinson,1997-02-22T00:00:00,Boston College,USA,Boston College/USA,6-4,190.0,4,,Guard,Inactive,,,,2018.0,2020.0,Y,Y,2018,1,13,N,6.333
434,1629011,Mitchell,Robinson,1998-04-01T00:00:00,Western Kentucky,USA,Western Kentucky/USA,7-0,240.0,4,23.0,Center-Forward,Active,Knicks,NYK,New York,2018.0,2022.0,Y,Y,2018,2,36,N,7.0
435,1631115,Orlando,Robinson,2000-07-10T00:00:00,Fresno State,USA,Fresno State/USA,6-10,235.0,0,25.0,Center,Active,Heat,MIA,Miami,2022.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.833
436,1630526,Jeremiah,Robinson-Earl,2000-11-03T00:00:00,Villanova,USA,Villanova/USA,6-8,240.0,1,50.0,Forward,Active,Thunder,OKC,Oklahoma City,2021.0,2022.0,Y,Y,2021,2,32,N,6.667
437,1629676,Isaiah,Roby,1998-02-03T00:00:00,Nebraska,USA,Nebraska/USA,6-8,230.0,3,,Forward,Inactive,,,,2019.0,2022.0,Y,Y,2019,2,45,N,6.667
438,1631223,David,Roddy,2001-03-27T00:00:00,Colorado State,USA,Colorado State/USA,6-4,255.0,0,27.0,Forward,Active,Grizzlies,MEM,Memphis,2022.0,2022.0,Y,Y,2022,1,23,N,6.333
439,1631157,Ryan,Rollins,2002-07-03T00:00:00,Toledo,USA,Toledo/USA,6-3,180.0,0,2.0,Guard,Active,Warriors,GSW,Golden State,2022.0,2022.0,Y,Y,2022,2,44,N,6.25
440,201565,Derrick,Rose,1988-10-04T00:00:00,Memphis,USA,Memphis/USA,6-3,200.0,13,4.0,Guard,Active,Knicks,NYK,New York,2008.0,2022.0,Y,Y,2008,1,1,N,6.25
441,203082,Terrence,Ross,1991-02-05T00:00:00,Washington,USA,Washington/USA,6-7,206.0,10,8.0,Guard-Forward,Active,Suns,PHX,Phoenix,2012.0,2022.0,Y,Y,2012,1,8,N,6.583
442,1626179,Terry,Rozier,1994-03-17T00:00:00,Louisville,USA,Louisville/USA,6-1,190.0,7,3.0,Guard,Active,Hornets,CHA,Charlotte,2015.0,2022.0,Y,Y,2015,1,16,N,6.083
443,201937,Ricky,Rubio,1990-10-21T00:00:00,FC Barcelona,Spain,FC Barcelona/Spain,6-2,190.0,11,13.0,Guard,Active,Cavaliers,CLE,Cleveland,2011.0,2022.0,Y,Y,2009,1,5,N,6.167
444,1626156,D'Angelo,Russell,1996-02-23T00:00:00,Ohio State,USA,Ohio State/USA,6-4,193.0,7,1.0,Guard,Active,Lakers,LAL,Los Angeles,2015.0,2022.0,Y,Y,2015,1,2,N,6.333
445,1630346,Matt,Ryan,1997-04-17T00:00:00,Tennessee-Chattanooga,USA,Tennessee-Chattanooga/USA,6-6,215.0,1,37.0,Forward,Active,Timberwolves,MIN,Minnesota,2021.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.5
446,1627734,Domantas,Sabonis,1996-05-03T00:00:00,Gonzaga,Lithuania,Gonzaga/Lithuania,7-1,240.0,6,10.0,Forward-Center,Active,Kings,SAC,Sacramento,2016.0,2022.0,Y,Y,2016,1,11,N,7.083
447,203967,Dario,Saric,1994-04-08T00:00:00,Anadolu Efes,Croatia,Anadolu Efes/Croatia,6-10,225.0,5,9.0,Forward-Center,Active,Thunder,OKC,Oklahoma City,2016.0,2022.0,Y,Y,2014,1,12,N,6.833
448,1630846,Olivier,Sarr,1999-02-20T00:00:00,Kentucky,France,Kentucky/France,6-11,240.0,1,30.0,Center,Active,Thunder,OKC,Oklahoma City,2021.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.917
449,1630648,Jordan,Schakel,1998-06-13T00:00:00,San Diego State,USA,San Diego State/USA,6-6,200.0,1,,Guard,Inactive,,,,2021.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.5
450,1629678,Admiral,Schofield,1997-03-30T00:00:00,Tennessee,United Kingdom,Tennessee/United Kingdom,6-5,241.0,2,25.0,Forward,Active,Magic,ORL,Orlando,2019.0,2022.0,Y,Y,2019,2,42,N,6.417
451,203471,Dennis,Schroder,1993-09-15T00:00:00,Braunschweig,Germany,Braunschweig/Germany,6-1,172.0,9,17.0,Guard,Active,Lakers,LAL,Los Angeles,2013.0,2022.0,Y,Y,2013,1,17,N,6.083
452,1630206,Jay,Scrubb,2000-09-01T00:00:00,John A. Logan,USA,John A. Logan/USA,6-5,220.0,3,0.0,Guard,Inactive,Clippers,LAC,LA,2020.0,2021.0,Y,Y,2020,2,55,N,6.417
453,1631220,Dereon,Seabron,2000-05-26T00:00:00,North Carolina State,USA,North Carolina State/USA,6-5,180.0,0,0.0,Guard,Active,Pelicans,NOP,New Orleans,2022.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.417
454,1630578,Alperen,Sengun,2002-07-25T00:00:00,Besiktas,Turkey,Besiktas/Turkey,6-11,243.0,1,28.0,Center,Active,Rockets,HOU,Houston,2021.0,2022.0,Y,Y,2021,1,16,N,6.917
455,1629012,Collin,Sexton,1999-01-04T00:00:00,Alabama,USA,Alabama/USA,6-2,190.0,4,2.0,Guard,Active,Jazz,UTA,Utah,2018.0,2022.0,Y,Y,2018,1,8,N,6.167
456,1629013,Landry,Shamet,1997-03-13T00:00:00,Wichita State,USA,Wichita State/USA,6-4,190.0,4,14.0,Guard,Active,Suns,PHX,Phoenix,2018.0,2022.0,Y,Y,2018,1,26,N,6.333
457,1630549,Day'Ron,Sharpe,2001-11-06T00:00:00,North Carolina,USA,North Carolina/USA,6-9,265.0,1,20.0,Center,Active,Nets,BKN,Brooklyn,2021.0,2022.0,Y,Y,2021,1,29,N,6.75
458,1631101,Shaedon,Sharpe,2003-05-30T00:00:00,Kentucky,Canada,Kentucky/Canada,6-5,200.0,0,17.0,Guard,Active,Trail Blazers,POR,Portland,2022.0,2022.0,Y,Y,2022,1,7,N,6.417
459,1627783,Pascal,Siakam,1994-04-02T00:00:00,New Mexico State,Cameroon,New Mexico State/Cameroon,6-8,230.0,6,43.0,Forward,Active,Raptors,TOR,Toronto,2016.0,2022.0,Y,Y,2016,1,27,N,6.667
460,1627732,Ben,Simmons,1996-07-20T00:00:00,Louisiana State,Australia,Louisiana State/Australia,6-10,240.0,4,10.0,Guard-Forward,Active,Nets,BKN,Brooklyn,2016.0,2022.0,Y,Y,2016,1,1,N,6.833
461,1630250,Marko,Simonovic,1999-10-15T00:00:00,Mega Basket,Montenegro,Mega Basket/Montenegro,7-0,220.0,1,19.0,Center,Active,Bulls,CHI,Chicago,2021.0,2022.0,Y,Y,2020,2,44,N,7.0
462,1629014,Anfernee,Simons,1999-06-08T00:00:00,Edgewater HS (FL),USA,Edgewater HS (FL)/USA,6-3,181.0,4,1.0,Guard,Active,Trail Blazers,POR,Portland,2018.0,2022.0,Y,Y,2018,1,24,N,6.25
463,1630579,Jericho,Sims,1998-10-20T00:00:00,Texas,USA,Texas/USA,6-10,250.0,1,45.0,Center,Active,Knicks,NYK,New York,2021.0,2022.0,Y,Y,2021,2,58,N,6.833
464,1629686,Deividas,Sirvydis,2000-06-10T00:00:00,Lietuvos rytas Vilnius,Lithuania,Lietuvos rytas Vilnius/Lithuania,6-8,190.0,3,,Forward-Guard,Inactive,,,,2020.0,2021.0,Y,Y,2019,2,37,N,6.667
465,1630606,Javonte,Smart,1999-06-03T00:00:00,Louisiana State,USA,Louisiana State/USA,6-4,205.0,2,15.0,Guard,Inactive,Heat,MIA,Miami,2021.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.333
466,203935,Marcus,Smart,1994-03-06T00:00:00,Oklahoma State,USA,Oklahoma State/USA,6-4,220.0,8,36.0,Guard,Active,Celtics,BOS,Boston,2014.0,2022.0,Y,Y,2014,1,6,N,6.333
467,1630696,Dru,Smith,1997-12-30T00:00:00,Missouri,USA,Missouri/USA,6-3,203.0,0,9.0,Guard,Active,Nets,BKN,Brooklyn,2022.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.25
468,202397,Ish,Smith,1988-07-05T00:00:00,Wake Forest,USA,Wake Forest/USA,6-0,175.0,12,14.0,Guard,Active,Nuggets,DEN,Denver,2010.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.0
469,1630188,Jalen,Smith,2000-03-16T00:00:00,Maryland,USA,Maryland/USA,6-9,215.0,2,25.0,Forward-Center,Active,Pacers,IND,Indiana,2020.0,2022.0,Y,Y,2020,1,10,N,6.75
470,1628372,Dennis,Smith Jr.,1997-11-25T00:00:00,North Carolina State,USA,North Carolina State/USA,6-2,205.0,5,8.0,Guard,Active,Hornets,CHA,Charlotte,2017.0,2022.0,Y,Y,2017,1,9,N,6.167
471,1631095,Jabari,Smith Jr.,2003-05-13T00:00:00,Auburn,USA,Auburn/USA,6-11,220.0,0,1.0,Forward,Active,Rockets,HOU,Houston,2022.0,2022.0,Y,Y,2022,1,3,N,6.917
472,1630270,Xavier,Sneed,1997-12-21T00:00:00,Kansas State,USA,Kansas State/USA,6-5,215.0,2,19.0,Forward,Inactive,Jazz,UTA,Utah,2021.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.417
473,1631110,Jeremy,Sochan,2003-05-20T00:00:00,Baylor,Poland,Baylor/Poland,6-8,230.0,0,10.0,Forward,Active,Spurs,SAS,San Antonio,2022.0,2022.0,Y,Y,2022,1,9,N,6.667
474,1630531,Jaden,Springer,2002-09-25T00:00:00,Tennessee,USA,Tennessee/USA,6-4,202.0,1,11.0,Guard,Active,76ers,PHI,Philadelphia,2021.0,2022.0,Y,Y,2021,1,28,N,6.333
475,1630205,Lamar,Stevens,1997-07-09T00:00:00,Penn State,USA,Penn State/USA,6-6,230.0,2,8.0,Forward,Active,Cavaliers,CLE,Cleveland,2020.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.5
